"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","record_id","session","project","state_1_ids","state_1_key","state_1_choice","state_1_rt","transition","state","state_2_ids","state_2_key","state_2_choice","state_2_rt","outcome","rocket_colors","planet_colors","screen_resolution","minimum_resolution","trial","drifts","drift_ix","browser_interactions","missing"
"","","","","","two-step-trial","163","764594","0.0-164.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","885","0","1","[2,3]","0","2","1277","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","159","[0.695609759633091,0.472348602671097,0.266257930149827,0.481914787414879]","1","0","false"
"","","","","","two-step-trial","164","768649","0.0-165.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1135","0","0","[0,1]","1","1","901","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","160","[0.676664920810476,0.457052010757437,0.262682604295481,0.514246102361489]","1","0","false"
"","","","","","two-step-trial","165","772528","0.0-166.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","981","0","0","[0,1]","1","1","880","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","161","[0.642594316211286,0.464367136968696,0.241423244784237,0.51339298481946]","1","0","false"
"","","","","","two-step-trial","166","776428","0.0-167.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","938","1","1","[2,3]","0","2","945","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","162","[0.691300157078544,0.457947408304647,0.224965324254924,0.492055382901237]","1","0","false"
"","","","","","two-step-trial","167","780181","0.0-168.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","885","1","1","[2,3]","1","3","850","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","163","[0.706539464558016,0.490043591765912,0.20815022554897,0.503481716545119]","1","0","false"
"","","","","","two-step-trial","168","784128","0.0-169.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","915","0","1","[2,3]","0","2","1013","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","164","[0.67972508949249,0.506905499158757,0.243091718331302,0.53561897282366]","1","0","false"
"","","","","","two-step-trial","169","788078","0.0-170.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1038","0","1","[2,3]","0","2","892","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","165","[0.659459419416035,0.47032191382832,0.224102529098544,0.534780683425046]","1","0","false"
"","","","","","two-step-trial","170","791946","0.0-171.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","902","0","1","[2,3]","0","2","947","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","166","[0.645929169491925,0.460192187975273,0.219621806244928,0.521884700999976]","1","0","false"
"","","","","","two-step-trial","171","795930","0.0-172.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1034","1","0","[0,1]","0","0","927","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","167","[0.653487311626936,0.443176570310711,0.211296862296458,0.533423962686141]","1","0","false"
"","","","","","two-step-trial","172","799949","0.0-173.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1118","0","1","[2,3]","0","2","881","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","168","[0.634380926281512,0.404319074375956,0.213857916485784,0.498608671930623]","1","0","false"
"","","","","","two-step-trial","173","803796","0.0-174.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","901","1","0","[0,1]","0","0","926","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","169","[0.623005980057505,0.384352236028935,0.22443266996789,0.504598455679822]","1","0","false"
"","","","","","two-step-trial","174","807915","0.0-175.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","919","1","0","[0,1]","0","0","1181","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","170","[0.596868890102504,0.35004222247701,0.230316153161428,0.519965724806186]","1","0","false"
"","","","","","two-step-trial","175","816598","0.0-176.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","5037","0","1","[2,3]","0","2","1628","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","171","[0.596694079474015,0.375669636730893,0.215778902423514,0.572338328491285]","1","0","false"
"","","","","","two-step-trial","176","821150","0.0-177.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1135","1","0","[0,1]","0","0","1397","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","172","[0.554909109049935,0.394098056273442,0.209529593473495,0.561462195354385]","1","0","false"
"","","","","","two-step-trial","177","825467","0.0-178.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","1","1","1333","1","1","[2,3]","1","3","963","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","173","[0.585557435389468,0.387730258543785,0.206709379204264,0.59028158970506]","1","0","false"
"","","","","","two-step-trial","178","829548","0.0-179.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","987","1","0","[0,1]","0","0","1075","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","174","[0.622004810160408,0.350399627434193,0.204470561321603,0.615262272444997]","1","0","false"
"","","","","","two-step-trial","179","833235","0.0-180.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","952","1","0","[0,1]","1","1","716","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","175","[0.647472157173569,0.378272846394245,0.225467927220246,0.585051964069489]","1","0","false"
"","","","","","two-step-trial","180","837080","0.0-181.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","932","0","1","[2,3]","1","3","895","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","176","[0.645283400832942,0.350142043992634,0.216283442075506,0.554303579410601]","1","0","false"
"","","","","","two-step-trial","181","841067","0.0-182.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","939","1","0","[0,1]","1","1","1030","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","177","[0.665952054169055,0.306770391154971,0.206902532750835,0.585097116775087]","1","0","false"
"","","","","","two-step-trial","182","844971","0.0-183.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","917","0","1","[2,3]","0","2","966","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","178","[0.672546262743052,0.285239595453852,0.221138200395657,0.545091062858293]","1","0","false"
"","","","","","two-step-trial","183","852060","0.0-184.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1230","1","0","[0,1]","1","1","3839","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","179","[0.681099471101566,0.25207356432189,0.249180727659467,0.584617394704893]","1","0","false"
"","","","","","two-step-trial","184","856160","0.0-185.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","970","1","0","[0,1]","0","0","1109","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","180","[0.727374870677023,0.237524772289519,0.249471404634673,0.564336747176244]","1","0","false"
"","","","","","two-step-trial","185","861192","0.0-186.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1919","0","1","[2,3]","1","3","1093","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","181","[0.745450556757656,0.26126906405278,0.251658926798072,0.570460521324612]","1","0","false"
"","","","","","two-step-trial","186","865242","0.0-187.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1035","0","1","[2,3]","0","2","996","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","182","[0.729097667158122,0.22904282115756,0.236392615870717,0.577424818274377]","1","0","false"
"","","","","","two-step-trial","187","869243","0.0-188.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","837","0","1","[2,3]","0","2","1144","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","183","[0.761209090004099,0.241998275248377,0.233114103017844,0.574874044034494]","1","0","false"
"","","","","","two-step-trial","188","873878","0.0-189.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1337","1","0","[0,1]","1","1","1278","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","184","[0.791015392059462,0.255521646134032,0.219713945643938,0.590164067891196]","1","0","false"
"","","","","","two-step-trial","189","877778","0.0-190.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","832","0","1","[2,3]","0","2","1049","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","185","[0.795093112957847,0.265263637381209,0.23828635796464,0.565053895673645]","1","0","false"
"","","","","","two-step-trial","190","881711","0.0-191.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","989","0","1","[2,3]","0","2","925","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","186","[0.792459982200917,0.303270953533089,0.265109017445143,0.559630687784]","1","0","false"
"","","","","","two-step-trial","191","889011","0.0-192.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","4437","1","0","[0,1]","0","0","843","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","187","[0.758753337507351,0.314280970755936,0.233436550731991,0.58673227799586]","1","0","false"
"","","","","","two-step-trial","192","893362","0.0-193.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1435","1","0","[0,1]","0","0","898","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","188","[0.740432719435366,0.339609149383013,0.215596339994805,0.584534467773649]","1","0","false"
"","","","","","two-step-trial","193","897313","0.0-194.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1003","1","0","[0,1]","0","0","928","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","189","[0.753660828418381,0.340333474465169,0.221378672877545,0.558829250600196]","1","0","false"
"","","","","","two-step-trial","194","901446","0.0-195.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","967","1","0","[0,1]","0","0","1147","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","190","[0.737066947882041,0.327452683128881,0.237937240021626,0.579307857231088]","1","0","false"
"","","","","","two-step-trial","195","905266","0.0-196.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","868","1","0","[0,1]","0","0","930","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","191","[0.690410086119848,0.348906735925739,0.260226755815491,0.580696901247909]","1","0","false"
"","","","","","two-step-trial","196","909171","0.0-197.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","950","1","0","[0,1]","0","0","942","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","192","[0.69916942381364,0.392666416616926,0.244781064476696,0.60350971721679]","1","0","false"
"","","","","","two-step-trial","197","912718","0.0-198.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","877","1","0","[0,1]","0","0","651","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","193","[0.738782101327745,0.408186786736808,0.243042491151386,0.578446992532654]","1","0","false"
"","","","","","two-step-trial","198","916564","0.0-199.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","980","1","0","[0,1]","0","0","847","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","194","[0.791430563828307,0.401485731422121,0.22389117797446,0.589715695948288]","1","0","false"
"","","","","","two-step-trial","199","920513","0.0-200.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1071","1","0","[0,1]","0","0","860","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","195","[0.780216354136084,0.345123475746778,0.222510365699215,0.5866375510782]","1","0","false"
"","","","","","two-step-trial","200","924298","0.0-201.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","785","1","0","[0,1]","0","0","981","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","196","[0.79371279877333,0.320737709182647,0.233739442138471,0.558212212676517]","1","0","false"
"","","","","","two-step-trial","201","928386","0.0-202.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1033","1","0","[0,1]","0","0","1034","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","197","[0.780560319418526,0.29019038797939,0.294683311391219,0.597606336003003]","1","0","false"
"","","","","","two-step-trial","202","932150","0.0-203.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","896","1","0","[0,1]","0","0","848","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","198","[0.782021089611731,0.293724926777974,0.270717136281492,0.581529434948974]","1","0","false"
"","","","","","two-step-trial","203","936184","0.0-204.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1086","0","1","[2,3]","0","2","928","0","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","199","[0.729926444510967,0.262215285738933,0.258892666395121,0.582708751373566]","1","0","false"
"","","","","","two-step-trial","204","940149","0.0-205.0-0.0","","","","","0mb","undefinedundefined","undefined","[0,1]","0","0","1050","1","0","[0,1]","0","0","896","1","[""#486ea7"",""#a75248""]","[""#5b7c65"",""#706081""]","[980,401]","1","200","[0.703484851322617,0.270266883991897,0.264630524973844,0.550434221385245]","1","0","false"
